title,start,end,location,url,description,uid,category,series_id,label,weak_label,predicted_label,confidence,needs_review,label_source,prediction_confidence
PSC Charter Academy Information Session,2025-07-15T23:00:00+00:00,2025-07-16T00:00:00+00:00,"Building 11, 1000 College Boulevard Pensacola Florida, 32504",https://business.perdidochamber.com/events/details/psc-charter-academy-information-session-07-15-2025-39051,"Learn more about the Pensacola State College Charter Academy! Join us at one of our information sessions to discover how students in grades 9-12 can earn a high school diploma AND college credits simultaneously for FREE! Through our dual enrollment program, students pay no cost for tuition, books, or technology including a free laptop! Only 75 seats are available per grade level, so secure your spot before it's too late.",e.2644.39051,,,0.0,,,,,model_prediction,0.9028420186918484
Perdido Key Rotary Meeting,2025-07-16T12:30:00+00:00,2025-07-16T13:30:00+00:00,"The Point Church, 13801 Innerarity Point Road",https://business.perdidochamber.com/events/details/perdido-key-rotary-meeting-07-16-2025-39070,"Breakfast meeting with Doc Wallach, PhD speaking on Leadership.",e.2644.39070,,,0.0,,,,,model_prediction,0.8077307679530786
Music Bingo at Lillian's Pizza,2025-08-12T00:00:00+00:00,2025-08-12T02:00:00+00:00,"Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-08-11-2025-39356,"Kick off your weekend early with Music Bingo by Team Trivia every Monday at Lillian's Pizza! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",e.2644.39356,,,1.0,,,,,model_prediction,0.942899822692676
2025 Ribbon Cutting: Perdido Key Resort Management 20 Year Anniversary,2025-08-08T16:00:00+00:00,2025-08-08T16:30:00+00:00,"Perdido Key Resort Management 13700 Perdido Key Drive Ste B122 Perdido Key, FL 32507",https://business.perdidochamber.com/events/details/2025-ribbon-cutting-perdido-key-resort-management-20-year-anniversary-39069,"Join the Perdido Key Area Chamber of Commerce for a ribbon-cutting ceremony celebrating the 20th anniversary of Perdido Key Resort Management. The event will take place on Friday, August 8 at 11:00 AM, with cake and bubbles served following the ribbon cutting.



Since 2005, Perdido Key Resort Management has been committed to providing high-quality vacation experiences with a personal touch. Locally owned and operated, their team manages a wide variety of waterfront condos and vacation homes, delivering attentive service and creating lasting memories for guests from around the world. With a focus on both guests and property owners, their knowledgeable staff and deep local roots have earned them a stellar reputation in the community.



Come raise a glass, enjoy some sweet treats, and help us celebrate 20 years of Perdido Key Resort Management!",e.2644.39069,,,0.0,,,,,model_prediction,0.5267714713284606
Florida SBDC at UWF Presents “Connect to Capital”,2025-08-08T14:00:00+00:00,2025-08-08T15:00:00+00:00,"Please note, this is a virtual event. We'll see you online!",https://business.perdidochamber.com/events/details/florida-sbdc-at-uwf-presents-connect-to-capital-08-08-2025-39059,"This panel discussion is a must-attend for small business owners, aspiring entrepreneurs, and anyone seeking a deeper understanding of the funding options available to drive business growth. Don't miss the opportunity to connect with industry experts, ask questions, and gain the knowledge needed to secure the financial support your business deserves. Join us for an engaging conversation on building bridges to opportunities in the world of small business financing.

 

Presenters: Kelly Massey, Regional Director, Florida SBDC at UWF; Kent Tinsley, Vice President, Community Bank; Stephanie Larabee, Market President-Okaloosa County, Midsouth Bank; Heather Jones, SBA Lender, Synovus

 

Please note, this is a virtual event. We'll see you online",e.2644.39059,,,0.0,,,,,model_prediction,0.8855900972633719
"August Spill the Beans, Community Conversations 2025",2025-08-08T12:30:00+00:00,2025-08-08T14:00:00+00:00,"Hub Stacey's at the Point 5851 Galvez Road Pensacola, FL 32507",https://business.perdidochamber.com/events/details/august-spill-the-beans-community-conversations-2025-38342,"The Perdido Key Area Chamber of Commerce presents Spill the Beans, Community Conversations, a monthly series designed to bring the local community together to explore topics that have a direct impact on residents and businesses in and around Perdido Key. Held on the second Friday of each even month, the event features a diverse range of speakers with a variety of community interests. 



Each session provides an opportunity for attendees to learn about key issues and developments affecting the area, followed by a Q&A session to encourage open dialogue. 



This month's speaker is 

Josh Hartigan, Small Business Development Center



Light pastries and coffee will be available for attendees, provided courtesy of our host, Stacey's at The Point, while supplies last. Whether you're looking to stay informed about local issues or expand your network, Spill the Beans offers a relaxed and welcoming atmosphere to engage with community leaders and fellow business owners.",e.2644.38342,,,0.0,,,,,model_prediction,0.9524866345418994
Music Bingo at Perdido Key Sports Bar,2025-08-08T00:00:00+00:00,2025-08-08T02:00:00+00:00,Perdido Key Sports Bar & Restaurant,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-39135,"Kick off your weekend early with Music Bingo by Team Trivia every Thursday at Perdido Key Sports Bar! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",e.2644.39135,,,1.0,,,,,model_prediction,0.9437115136513233
Family Game Night,2025-08-07T23:00:00+00:00,2025-08-08T01:00:00+00:00,1350 S Blue Angel Parkway,https://business.perdidochamber.com/events/details/family-game-night-39091,"?? Grab your crew and travel back in time with us at Green Line Arms for our first Retro Game Night. A family-friendly event filled with old-school gaming, pixelated memories, and community fun! ?? One lane will be open for our Virtual Shooting Range, while the other lanes will host: Classic Nintendo 64 games, Your favorite PlayStation throwbacks, Modern fun on the Xbox. Our new First Thursday tradition is a casual way to hang out, unwind, and get the whole family out of the house. ?? Our first one kicks off just before school starts, so it's the perfect time for one last summer evening out with the whole family! ?? Time: 6:00 8:00 PM ?? Where:1350 S. Blue Angel Parkway ?? Cost: Free to attend ?? Snacks + drinks available for purchase Tag your game crew, bring the kids, and let's press START on a new monthly tradition. ? RSVP now and let us know you're coming!",e.2644.39091,,,1.0,,,,,model_prediction,0.7482133129659931
PKACC Executive Committee Meeting,2025-08-07T13:00:00+00:00,2025-08-07T14:00:00+00:00,"The Perdido Key Area Chamber of Commerce Conference Room. 15500 Perdido Key Drive Pensacola, FL 32507",https://business.perdidochamber.com/events/details/pkacc-finance-committee-meeting-08-07-2025-11034,"The Executive committee meets monthly to discuss the financials and any important topics of consideration for the Chamber of Commerce. 





This meeting is not open to the public. If you you would like to bring any topic of concern to the Chamber Board of Directors, it must be submitted in writing for the Executive Committee to review before the monthly Board Meetings.",e.2644.11034,,,0.0,,,,,model_prediction,0.8928479016064682
Team Trivia at Lillian's Pizza,2025-08-07T00:00:00+00:00,2025-08-07T02:00:00+00:00,"Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",https://business.perdidochamber.com/events/details/team-trivia-at-lillian-s-pizza-39377,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Wednesday at Lillian's Pizza! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!",e.2644.39377,,,1.0,,,,,model_prediction,0.9428970819315565
"Brown Bag Lunch Series, presents Chris Platé, CEO FloridaWest Economic Development Alliance",2025-08-06T16:30:00+00:00,2025-08-06T17:30:00+00:00,15500 Perdido Key Dr. Community room,https://business.perdidochamber.com/events/details/brown-bag-lunch-series-presents-chris-plat&#233;-ceo-floridawest-economic-development-alliance-39083,,e.2644.39083,,,0.0,,,,,model_prediction,0.7698454770605188
Perdido Key Rotary,2025-08-06T12:30:00+00:00,2025-08-06T13:30:00+00:00,"The Point Church, 13801 Innerarity Point Road",https://business.perdidochamber.com/events/details/perdido-key-rotary-08-06-2025-39073,Rotary Club business meeting - no speaker,e.2644.39073,,,0.0,,,,,model_prediction,0.935600465868973
Team Trivia at Perdido Key Sports Bar,2025-08-06T00:00:00+00:00,2025-08-06T02:00:00+00:00,"Perdido Key Sports Bar & Restaurant 13583 Perdido Key Drive, Pensacola 32507",https://business.perdidochamber.com/events/details/team-trivia-at-perdido-key-sports-bar-39092,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Tuesday at Perdido Key Sports Bar! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!",e.2644.39092,,,1.0,,,,,model_prediction,0.9429318002760838
Chamber 101: Member Center Training & Refresher,2025-08-05T17:30:00+00:00,2025-08-05T18:30:00+00:00,PKACC Conference Room 15500 Perdido Key Dr. Pensacola 32507,https://business.perdidochamber.com/events/details/chamber-101-member-center-training-refresher-08-05-2025-38296,"Discover All the Ways the Perdido Key Area Chamber of Commerce Works for You!

Whether you're a new member, a long-time member, or just looking to maximize your Chamber experience, Chamber 101 is an hour-long class and the perfect opportunity to learn more about who we are, what we do, and how to make the most of your membership.

This interactive session will cover:


	An overview of the Chamber's mission, programs, and events.
	Tips for leveraging your membership benefits.
	A walkthrough of the Member Information Center to manage your profile, post events, and more.


Who Should Attend?

This session is open to all members, including:


	Business owners and primary representatives.
	Team members who manage your Chamber profile.
	Anyone who wants a refresher on Chamber tools and resources.


When:

Choose a time that works best for you! Classes are offered at 9:30 AM or 12:30 PM. 

What to Bring:

Your business cards, phone, tablet, or laptop for hands-on learning.

Cost: This event is free for all members!

Take advantage of this opportunity to connect, learn, and grow with your Chamber. Registration is required, please! We look forward to seeing you there!",e.2644.38296,,,0.0,,,,,model_prediction,0.8663259429970034
Music Bingo at Lillian's Pizza,2025-08-05T00:00:00+00:00,2025-08-05T02:00:00+00:00,"Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-39355,"Kick off your weekend early with Music Bingo by Team Trivia every Monday at Lillian's Pizza! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",e.2644.39355,,,1.0,,,,,model_prediction,0.942899822692676
PSC Charter Academy Information Session,2025-08-02T15:00:00+00:00,2025-08-02T16:00:00+00:00,"Building 11, 1000 College Boulevard Pensacola Florida, 32504",https://business.perdidochamber.com/events/details/psc-charter-academy-information-session-08-02-2025-39052,"Learn more about the Pensacola State College Charter Academy! Join us at one of our information sessions to discover how students in grades 9-12 can earn a high school diploma AND college credits simultaneously for FREE! Through our dual enrollment program, students pay no cost for tuition, books, or technology including a free laptop! Only 75 seats are available per grade level, so secure your spot before it's too late.",e.2644.39052,,,0.0,,,,,model_prediction,0.9028420186918484
Perdido Islands Restoration: Volunteer Planting,2025-07-31T13:00:00+00:00,2025-07-31T16:00:00+00:00,"Lower Perdido Islands Orange Beach, Alabama",https://business.perdidochamber.com/events/details/perdido-islands-restoration-volunteer-planting-39058,"Join the Pensacola and Perdido Bays Estuary Program, The Nature Conservancy, and the City of Orange Beach in planting native species to help restore the lower Perdido Islands! Are you visiting our beautiful waterways and looking to do more than just soak up the sun? Join us for a unique Volunteer Vacation experience and help protect the stunning islands that make Perdido Bay so special! Whether you're a local or visitor, you won't want to miss this opportunity to leave a lasting mark on this important restoration project. No experience or training required, we will supply all the necessary tools and transportation to and from the islands! Volunteers must be 7+ years to participate. Volunteers under 16 must be accompanied by a parent/guardian. Any volunteers that are 17 years old and participating on their own must bring a completed waiver signed by a parent or legal guardian. REGISTRATION Registration is required as supplies and transport are limited. Please click website link for our free volunteer registration! If you need assistance registering through our volunteer platform, please contact info@ppbep.org.",e.2644.39058,,,1.0,,,,,model_prediction,0.8055296450224292
Perdido Key Rotary,2025-07-30T12:30:00+00:00,2025-07-30T13:30:00+00:00,"The Point Church, 13801 Innerarity Point Road",https://business.perdidochamber.com/events/details/perdido-key-rotary-07-30-2025-39072,"Breakfast Meeting, speaker TBD",e.2644.39072,,,0.0,,,,,model_prediction,0.7913164985658151
2025 Perdido Key Fishing Rodeo,2025-07-25T05:00:00+00:00,2025-07-27T22:00:00+00:00,"Entertainer Bait & Tackle 13506 Perdido Key Drive Pensacola, FL 32507",https://business.perdidochamber.com/events/details/2025-perdido-key-fishing-rodeo-36389,"Join us for the 2nd Annual Perdido Key Fishing Rodeo, hosted by the Perdido Key Area Chamber of Commerce, Entertainer Bait & Tackle, and Perdido Area Chamber Foundation! This multi-species recreational fishing tournament is perfect for anglers of all ages and skill levels, with three days of exciting inshore and offshore competition. Cash prizes will be awarded to 1st, 2nd, and 3rd place winners in each division! Don't miss your chance to compete and win at the 2025 Perdido Key Fishing Rodeo!



Fishing opens Friday, July 25 at midnight. Weigh-ins take place Saturday and Sunday from 2:00 PM - 5:00 PM at Entertainer Bait & Tackle. 



  Divisions Include:

Inshore: Speckled Trout, Redfish, Mangrove Snapper, Flounder

Offshore: Red Snapper, Vermillion Snapper, King Mackerel, Spanish Mackerel



   Registration Options:

Early Bird (by May 31, 2025): $30 per person

General (after May 31): $40 per person

Lionfish Spear Slam (Winner takes all): $40 per person

Children (12 & under): $25

Trash Can Slam (Winner takes all optional division): $20



  Mandatory Captain's Meeting

Salty Pearl Raw Bar

Thursday, July 24th | 5:00 PM   7:00 PM

Announcements at 6:00 PM

Registration available on-site, but closes at the end of the meeting. Light appetizers provided!



   Pre-Order Your Shirt!

At checkout, you'll have the opportunity to pre-order this year's official tournament t-shirt. Pre-ordered shirts will be available for purchase at the Captain's Meeting and the event at Entertainer Bait & Tackle. 



  Raffles: 

Raffle drawings will take place on Sunday at 5 PM. Each registered angler receives one raffle ticket, and additional tickets and 50/50 tickets will be available for cash-only purchase on-site.



  Click here for tournament rules

  Click here for sponsorship info



About the Perdido Key Area Chamber Foundation:

The Perdido Key Area Chamber Foundation is dedicated to fostering a vibrant and sustainable community by supporting initiatives that enhance the quality of life in the Perdido Key area. Its mission is to promote environmental stewardship, community development, and military support through community partnerships, events, and programs that address local needs and preserve the unique charm of the coastal region.



The Foundation is committed to preserving the natural beauty and rich heritage of Perdido Key while encouraging responsible growth and development. By focusing on conservation efforts and community enrichment, the Foundation strives to ensure that Perdido Key remains a thriving and welcoming destination for residents, businesses, and visitors alike.",e.2644.36389,,,0.0,,,,,model_prediction,0.515641579361176
2025 July Networking Luncheon,2025-07-24T16:30:00+00:00,2025-07-24T18:00:00+00:00,"Beach Buzz 12700 Gulf Beach Highway Pensacola, FL 32507",https://business.perdidochamber.com/events/details/2025-july-networking-luncheon-39063,"Join the Perdido Key Area Chamber of Commerce for a Networking Lunch

 
Join us as a Chamber member or a prospective member to network with business professionals in the Perdido Key Area.  Make sure to bring plenty of business cards.  Each attendee will have an opportunity to introduce themselves and give a brief statement about their business. Each month an attendee will be drawn to speak for extended time about their business at our next event. 



This month's luncheon will be held at: 

Beach Buzz

12700 Gulf Beach Highway

Pensacola, FL 32507



This month's speaker:

Mary Williams, Sunny 105.7



The lunch is free to attend however, each person will be responsible for the payment of their own meal. 



Registration is required. Please be courteous and use the RSVP button to register so our host venue can plan accordingly. If you do not register before the event and walk up, you are not guaranteed a seat at the event.",e.2644.39063,,,0.0,,,,,model_prediction,0.9074536212339618
"Florida SBDC at UWF Presents ""Launching a Home-Based Childcare Business""",2025-07-24T16:00:00+00:00,2025-07-24T18:30:00+00:00,"Early Learning Coalition of Escambia County 1720 W Fairfield Dr Suite 400 Pensacola, FL 32501",https://business.perdidochamber.com/events/details/florida-sbdc-at-uwf-presents-launching-a-home-based-childcare-business-07-24-2025-39054,"Compassion, entrepreneurship, and addressing a critical need. Register for this insightful workshop to learn how to run a successful at-home childcare business in the area.

 

To help meet the demand for childcare services in Northwest Florida, address the current economic climate, and assist entrepreneurs, we're offering this special workshop in 2025. We'll cover in-home childcare business start-up steps and best practices, including popular methods, legalities, finances, profitability, and how to receive continued help.

 

After attending this start-up workshop, you'll have access to a Florida SBDC Business Consultant to assist you at no cost and confidentially as you fine-tune your business plan and move toward your at-home childcare small business goals!

 

Lunch will be provided.",e.2644.39054,,,0.0,,,,,model_prediction,0.8928439727780821
Business Development Committee,2025-07-23T13:30:00+00:00,2025-07-23T14:30:00+00:00,"PKACC 15500 Perdido Key Dr. Pensacola, FL 32507",https://business.perdidochamber.com/events/details/business-development-committee-07-16-2025-34276,"The Business Development Committee works in partnership with our local leadership, public entities, and nonprofits to support the community as a whole. This group advocates for the vitality of the local business, focuses on preserving the quality of life, and campaigns for safety on the Key in order to promote community development and provide an environment where business can thrive.



Chair - Allen Bizzell - Holiday Harbor Marina & Sunset Grille

Staff contact:  Tammy Thurow",e.2644.34276,,,0.0,,,,,model_prediction,0.8927846645290174
Perdido Key Rotary,2025-07-23T12:30:00+00:00,2025-07-23T13:30:00+00:00,"The Point Church, 13801 Innerarity Point Road",https://business.perdidochamber.com/events/details/perdido-key-rotary-39071,"Breakfast meeting with Economist, Rick Harper, PhD speaking on Triumph Corp disbursement of BP Oil Spill Funds, tariffs, and the area economy.",e.2644.39071,,,0.0,,,,,model_prediction,0.7664029007835
Ambassadors of the Key Committee Meeting,2025-07-18T16:30:00+00:00,2025-07-18T17:30:00+00:00,July 18 - Cobalt Restaurant Orange Beach,https://business.perdidochamber.com/events/details/ambassadors-of-the-key-committee-meeting-07-18-2025-38869,"Ambassadors of the Key Committee Meeting

3rd Friday Monthly | 11:30AM | Location Changes Monthly 



Ambassador meetings are held once a month on the 3rd Friday at 11:30 AM at a different member restaurant each month. These meetings provide a great opportunity to connect, share updates, and collaborate on upcoming Chamber initiatives. Each Ambassador is responsible for the purchase of their own meal.



The Ambassadors of the Key serve as the welcoming arm of the Perdido Chamber, focusing on member recruitment, retention, and engagement. This dedicated group of business and individual members acts as the connectors within our chamber community. They work to help members get plugged in by introducing them to fellow business professionals, Chamber events, and valuable resources.



Ambassadors help create a welcoming environment for new and existing members, assist with Chamber-hosted events, and work to increase visibility and engagement. Ambassadors try to ensure that every member feels welcomed, informed, and empowered to make the most of their Chamber membership.



For more information on how to become an Ambassador of the Key, contact Madelyn Bell, Membership Engagement & Events Director at 850.492.4660 or membership@perdidochamber.com.",e.2644.38869,,,0.0,,,,,model_prediction,0.584209543113235
July Business After Hours 2025,2025-07-16T22:00:00+00:00,2025-07-17T00:00:00+00:00,"Altura Perdido - Clubhouse 13450 Perdido Key Drive Driving Directions: Enter through the main gate by the Theo Baars Bridge. Go through the gate and take the second left. Continue straight and then take a right for the ""Social House"" located at the center of the tallest building, #10. Once parked head to the Social House and take a right towards the Clubhouse where Business After Hours will be taking place! Parking is available in front of the Social House, please try to avoid parking directly infront of apartment buildings.",https://business.perdidochamber.com/events/details/july-business-after-hours-2025-38317,"The Perdido Key Area Chamber of Commerce invites all members and future members to our monthly Business After Hours, a fantastic perk of Chamber membership and a great way to build connections in the community!

This networking event is held from 5:00 PM to 7:00 PM at a different host location each month, providing the perfect opportunity to meet fellow professionals in a relaxed and welcoming atmosphere.

July's Business After Hours will take place at:

Altura Perdido - Clubhouse 

13450 Perdido Key Drive

Driving Directions: 

Enter through the main gate by the Theo Baars Bridge. Go through the gate and take the second left. Continue straight and then take a right for the ""Social House"" located at the center of the tallest building, #10. Once parked head to the Social House and take a right towards the Clubhouse where Business After Hours will be taking place! Parking is available in front of the Social House, please try to avoid parking directly in  front of apartment buildings. 

Enjoy light hors d'oeuvres, beer and wine, generously provided by our host, as you mingle and expand your network. Be sure to bring your business cards for networking and prize drawings door prize donations are always welcome!
Fees/Admission:

Free for Chamber Members   One of the many benefits of being part of our Chamber!

$5 for Future Members   A great way to explore the benefits of joining.

We can't wait to see you there! Registration is highly encouraged to help our hosts prepare.",e.2644.38317,,,0.0,,,,,model_prediction,0.6877683019792428
Flora-Bama Annual New Year's Eve Bash,2025-12-31,2026-01-01,"Flora-Bama Lounge Package & Oyster Bar 17401 Perdido Key Dr. Perdido Key, FL. 32507",https://business.perdidochamber.com/events/details/flora-bama-annual-new-year-s-eve-bash-38853,"Wednesday, December 31st, 2025



The Flora-Bama is THE place to be on New Year's Eve! Live music on all three stages will be rockin' until the party stops. Food, party favors, and a midnight champagne toast will be sure to contribute to good times On The Line as we ring in the New Year, Flora-Bama style! 

THIS EVENT IS 21+ ONLY AND WILL SELL OUT!

TICKET SALES: NOV. - DEC. 24, 2025

  Ages 21+:  $75



TICKET SALES: DEC. 25 - 31, 2025

  Ages 21+: $80



Ticket Includes All you can eat Dinner Buffet from 6-11 PM, Breakfast Buffet to begin serving at Midnight, FREE Champagne Split, Party Favors, Live Music on all three stages, PLUS surprises all night long! Click HERE to purchase.",e.2644.38853,,,1.0,,,,,model_prediction,0.726789195778157
High Heel Classic Pairings Party,2025-06-13T21:00:00+00:00,2025-06-13T23:00:00+00:00,"First Tee Gulf Coast 3924 Navy Blvd. Warrington, 32507",https://business.perdidochamber.com/events/details/high-heel-classic-pairings-party-39046,"Who's Invited?

All registered guests of the 3rd Annual High Heel Golf Classic, proudly presented by the Perdido Key Area Chamber of Commerce! The event tees off at Perdido Bay Golf Club on Monday, June 16, 2025.


What Can You Expect?

Get ready for an afternoon of fun, flavor, and friendly competition!

   Enjoy lite bites curated by the talented Chef Paulette Martin of Nouveau Catering, paired with complimentary beverages provided by First Tee Gulf Coast and Buffalo Rock.

      Take a swing at indoor golf contests featuring exciting gifts and prizes, presented by Jo Rich of Jo Rich Beauty.

  Explore the First Tee Gulf Coast Practice Area and Driving Range   including one complimentary small bucket of balls per registered tournament guest, available between 2 PM and 7 PM while open to the public.

  Let loose with a round of Goofy Golf, on the house for our registered guests.

  Craving something more? From 3 7 PM, the Naughty & Nice Food Trailer   co-owned by Chef Paulette and her husband Adam Ard   will be serving up delicious eats, open to the public. Bonus: Any purchase from N&N includes a BOGO Goofy Golf card, good that evening or for a future visit!",e.2644.39046,,,0.0,,,,,model_prediction,0.5371944016179236
"June Spill the Beans, Community Conversations 2025",2025-06-13T12:30:00+00:00,2025-06-13T14:00:00+00:00,"Hub Stacey's at the Point 5851 Galvez Road Pensacola, FL 32507",https://business.perdidochamber.com/events/details/june-spill-the-beans-community-conversations-2025-38340,"The Perdido Key Area Chamber of Commerce presents Spill the Beans, Community Conversations, a monthly series designed to bring the local community together to explore topics that have a direct impact on residents and businesses in and around Perdido Key. Held on the second Friday of every other month, the event features a diverse range of speakers with a variety of community interests. 



Each session provides an opportunity for attendees to learn about key issues, players, and developments affecting the area, followed by a Q&A session to encourage open dialogue. Networking coffee starts at 7:30AM and the speaker starts at 8:00AM. 



*NEW SPEAKER! 

This month's speaker is 

Pensacola Habitat for Humanity 

Alicia Popper, Community Land Trust (CLT) Program Manager

 

Alicia will be sharing about her role as CLT Program Manager and the programs and opportunities that Pensacola Habitat offers in Escambia and Santa Rosa Counties.



Since 1981, Pensacola Habitat has built over 1,650 homes in the Escambia and Santa Rosa County areas. They help families find strength, stability and self-reliance through affordable homeownership. But their impact goes beyond building houses. They reach wide across the community, with various programs and services aimed at transforming communities, one homeowner at a time.



Northwest Florida Community Land Trust is a shared equity homeownership model designed to make homeownership attainable for low-income households. The land trust is an effective alternative to renting for lower-income households seeking the stability of homeownership.



Light pastries and coffee will be available for attendees, provided courtesy of our host, Stacey's at The Point, while supplies last. Whether you're looking to stay informed about local issues or expand your network, Spill the Beans offers a relaxed and welcoming atmosphere to engage with community leaders and fellow business owners.",e.2644.38340,,,0.0,,,,,model_prediction,0.8911996077765874
2025 Perdido Palooza Community Party,2025-06-12T22:00:00+00:00,2025-06-13T01:00:00+00:00,"Warrior Beer Company 10605 Sorrento Rd, Pensacola, FL 32507",https://business.perdidochamber.com/events/details/2025-perdido-palooza-warrior-beer-company-06-12-2025-38800,"Perdido Palooza is a vibrant monthly community party that brings people together in a fun, festive atmosphere! Hosted by the Perdido Key Area Chamber of Commerce and Warrior Beer Company, this event is designed to celebrate the spirit and charm of the Perdido community! Held from May through October, each month features live performances from talented musicians, craft beer, local food trucks, and a strong focus on supporting the community through partnerships with local businesses and artisans.

 

What to Expect at Perdido Palooza:

  Enjoy live music

   Shop & visit with local vendors and businesses 

  Savor craft beer brewed on-site by Warrior Beer Company

  Connect with friends, neighbors, and the community while supporting local talent and our local businesses.

 

When: The second Thursday of every month, from May through October.



Interested in being a part of the event? Check out the sponsorship information and the vendor information here!

 

Celebrate local, enjoy the best of Perdido Key, and join us at Perdido Palooza for an unforgettable experience. Let's raise a glass to community, music, food, and fun!

 

FUTURE DATES: 

JULY 10

AUGUST 14

SEPTEMBER 11

OCTOBER 9
 



All sales are final and non-refundable. The Perdido Key Area Chamber of Commerce will not be responsible for reselling your booth space if you are unable to attend.



By attending this event, you consent to photography, video recording, and its/their release, publication, or reproduction to be used by the Perdido Key Area Chamber of Commerce for promotional purposes, including on social media, websites, and other marketing materials.

 

All sponsorships and booth spaces must be paid 30 days before the event date",e.2644.38800,,,0.0,,,,,model_prediction,0.8102844201774714
Big Fish 5k & 1-Mile Fun Run,2025-05-10T12:30:00+00:00,2025-05-10T18:00:00+00:00,Downtown OWA,https://business.perdidochamber.com/events/details/big-fish-5k-1-mile-fun-run-05-10-2025-39028,"Join us on May 10th in Downtown OWA for the 2nd annual Big Fish 5K & 1-Mile Fun Run, an event focused on bringing the community together in support of recovery awareness. Whether you're an experienced runner or just out for a morning stroll, this event is open to all ages and fitness levels. With a $35 entry fee, you can participate in the 5K or take it easy with the 1-mile Fun Run. After you cross the finish line, stick around for the Awards Ceremony and explore Downtown OWA's shops, restaurants, and entertainment options.



Get involved, get active, and help support recovery efforts in our community. Register today: bigfishministries.org/5k-fun-run/.

 

Schedule of Events

	7:30 am-8:30 am: Onsite Registration on OWA Island
	9:00 am: Race Kickoff on OWA Island
	10:00 am-11:00 am: Awards Ceremony on OWA Island | Medals will be awarded to 1st, 2nd, and 3rd places in each age category.
	11:00 am-1:00 pm: Lunch options available to race attendees include Taste of OWA Food Truck",e.2644.39028,,,1.0,,,,,model_prediction,0.8981351245553372
White Tie Rock Ensemble: Americana Rock,2025-05-10T00:30:00+00:00,2025-05-10T02:30:00+00:00,OWA Theater,https://business.perdidochamber.com/events/details/white-tie-rock-ensemble-americana-rock-38827,"Get ready for a powerful night of americana rock reimagined! White Tie Rock Ensemble: Americana Rock takes over OWA Theater on May 9th and 10th. This one-of-a-kind show blends the legendary sounds of Bob Seger, John Mellencamp, Steve Miller, Tom Petty, and The Eagles with the power of symphony. Don't miss this chance to hear your favorite Americana rock classics like never before grab your tickets today!

Arrive early to grab refreshments and concessions! The doors open at 6:00 pm. Get your tickets today!",e.2644.38827,,,1.0,,,,,model_prediction,0.8169742541642216
2025 Perdido Palooza Community Party,2025-05-08T22:00:00+00:00,2025-05-09T02:00:00+00:00,"Warrior Beer Company 10605 Sorrento Rd, Pensacola, FL 32507",https://business.perdidochamber.com/events/details/2025-perdido-palooza-community-party-38074,"Perdido Palooza is a vibrant monthly community party that brings people together in a fun, festive atmosphere! Hosted by the Perdido Key Area Chamber of Commerce and Warrior Beer Company, this event is designed to celebrate the spirit and charm of the Perdido community! Held from May through October, each month features live performances from talented musicians, craft beer, local food trucks, and a strong focus on supporting the community through partnerships with local businesses and artisans.

 

What to Expect at Perdido Palooza:

  Enjoy live music

   Shop & visit with local vendors and businesses 

  Savor craft beer brewed on-site by Warrior Beer Company

  Connect with friends, neighbors, and the community while supporting local talent and our local businesses.

 

When: The second Thursday of every month, from May through October.



Interested in being a part of the event? Check out the sponsorship information and the vendor information here!

 

Celebrate local, enjoy the best of Perdido Key, and join us at Perdido Palooza for an unforgettable experience. Let's raise a glass to community, music, food, and fun!

 

FUTURE DATES: 

JUNE 12

JULY 10

AUGUST 14

SEPTEMBER 11

OCTOBER 9
 



All sales are final and non-refundable. The Perdido Key Area Chamber of Commerce will not be responsible for reselling your booth space if you are unable to attend.



By attending this event, you consent to photography, video recording, and its/their release, publication, or reproduction to be used by the Perdido Key Area Chamber of Commerce for promotional purposes, including on social media, websites, and other marketing materials.

 

All sponsorships and booth spaces must be paid 30 days before the event date",e.2644.38074,,,0.0,,,,,model_prediction,0.8109552797743497
