title,description,location,start,end,url,uid,category,last_modified,created,source_ics,source_page
"Florida APEX Accelerator at UWF Presents ""Connect & Contract: How to Do Business with your Local Government'""","The Florida APEX Accelerator invites you to a free, informative workshop focused on demystifying the process of working with local government. This is your chance to learn the essential strategies for establishing a successful, long-term working relationship with the city.

In this workshop, you will learn to:


	Navigate the System: Master the key steps for business registration and procurement procedures.
	Win Contracts: Understand the city's bidding process and learn how to position your company for success.
	Get Noticed: Discover the best methods for presenting your product or service to city officials.
	Plan Ahead: Identify future business opportunities that align with your capabilities.


Finish the session by getting your specific questions answered during a Q&A and building valuable connections during our networking session. Invest in your business's future register today!","Pensacola City Hall, 2nd Floor, Hagler-Mason Conference Room, 222 W Main Street, Pensacola, FL, 32502",2025-10-27T22:30:00+00:00,2025-10-28T00:00:00+00:00,https://business.perdidochamber.com/events/details/florida-apex-accelerator-at-uwf-presents-connect-contract-how-to-do-business-with-your-local-government-39691,e.2644.39691,,,,https://business.perdidochamber.com/events/ical/florida-apex-accelerator-at-uwf-presents-connect-contract-how-to-do-business-with-your-local-government-39691.ics,https://business.perdidochamber.com/events/details/florida-apex-accelerator-at-uwf-presents-connect-contract-how-to-do-business-with-your-local-government-39691?calendarMonth=2025-10-01
Music Bingo at Lillian's Pizza,"Kick off your weekend early with Music Bingo by Team Trivia every Monday at Lillian's Pizza! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!","Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",2025-10-28T00:00:00+00:00,2025-10-28T02:00:00+00:00,https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-10-27-2025-39367,e.2644.39367,,,,https://business.perdidochamber.com/events/ical/music-bingo-at-lillian-s-pizza-10-27-2025-39367.ics,https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-10-27-2025-39367?calendarMonth=2025-10-01
Team Trivia at Perdido Key Sports Bar,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Tuesday at Perdido Key Sports Bar! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!","Perdido Key Sports Bar & Restaurant 13583 Perdido Key Drive, Pensacola 32507",2025-10-29T00:00:00+00:00,2025-10-29T02:00:00+00:00,https://business.perdidochamber.com/events/details/team-trivia-at-perdido-key-sports-bar-10-28-2025-39125,e.2644.39125,,,,https://business.perdidochamber.com/events/ical/team-trivia-at-perdido-key-sports-bar-10-28-2025-39125.ics,https://business.perdidochamber.com/events/details/team-trivia-at-perdido-key-sports-bar-10-28-2025-39125?calendarMonth=2025-10-01
Women Mean Business Sunset Sail 2025,"Presented by Sail Wild Hearts & Women Mean Business 

Ladies, let's sail into the sunset together! Join us on Wednesday, October 29th from 4:45 6:45 PM for an exclusive evening aboard Wild Hearts, a 53-ft. sailing catamaran. With room for 49 guests, it's the perfect way to unwind, connect, and enjoy breathtaking Gulf views with fellow Perdido Chamber ladies.



The sail is generously donated by Sail Wild Hearts. Ticket fees help cover refreshments and gratuity for their incredible crew!



Location: Sail Wild Hearts, 27101 Perdido Beach Blvd, Orange Beach (across from Perdido Beach Resort)

On Board: Light snacks will be provided. You're welcome to bring your favorite beverages and small cooler (no glass).

Tickets: $25 Chamber Members | $40 Non-Members

Deadline: Space is limited. Reserve your spot by October 22nd!



This is more than just a cruise it's an opportunity to relax, mingle, and share an unforgettable evening on the water with the Women Mean Business Committee. Secure your spot today and join us for sunset views, laughter, and great company!

 






*All ticket sales are final and tickets are non-refundable. The Perdido Key Area Chamber of Commerce will not be responsible for reselling tickets if you are unable to attend. 



*By attending this event, you consent to photography, video recording, and its/their release, publication, or reproduction to be used by the Perdido Key Area Chamber of Commerce for promotional purposes, including on social media, websites, and other marketing materials.","WILD HEARTS is located in Orange Beach, Alabama directly across the street from Perdido Beach Resort 27101 Perdido Beach Blvd. (Hwy 182) We are docked on the north side of the highway on Cotton Bayou directly across the street from the Perdido Beach Resort. Just look for the signs directing you to the parking area and look for the tall mast on our bright yellow catamaran.",2025-10-29T21:45:00+00:00,2025-10-29T23:45:00+00:00,https://business.perdidochamber.com/events/details/women-mean-business-sunset-sail-2025-39457,e.2644.39457,,,,https://business.perdidochamber.com/events/ical/women-mean-business-sunset-sail-2025-39457.ics,https://business.perdidochamber.com/events/details/women-mean-business-sunset-sail-2025-39457?calendarMonth=2025-10-01
Team Trivia at Lillian's Pizza,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Wednesday at Lillian's Pizza! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!","Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",2025-10-30T00:00:00+00:00,2025-10-30T02:00:00+00:00,https://business.perdidochamber.com/events/details/team-trivia-at-lillian-s-pizza-10-29-2025-39389,e.2644.39389,,,,https://business.perdidochamber.com/events/ical/team-trivia-at-lillian-s-pizza-10-29-2025-39389.ics,https://business.perdidochamber.com/events/details/team-trivia-at-lillian-s-pizza-10-29-2025-39389?calendarMonth=2025-10-01
Buzz Runners,"All are welcome, no matter your pace! Whether you're a speedy sprinter, steady jogger, or happy walker, this is the perfect way to get outside, meet new friends, and kick off your evening right.

 

Join us for a relaxed 5K run/walk, then stick around for good vibes, cold drinks, and $1 off pints after the run!",Beach Buzz 12700 Gulf Beach Highway,2025-10-30T22:30:00+00:00,2025-10-30T23:30:00+00:00,https://business.perdidochamber.com/events/details/buzz-runners-10-30-2025-39493,e.2644.39493,,,,https://business.perdidochamber.com/events/ical/buzz-runners-10-30-2025-39493.ics,https://business.perdidochamber.com/events/details/buzz-runners-10-30-2025-39493?calendarMonth=2025-10-01
Music Bingo at Perdido Key Sports Bar,"Kick off your weekend early with Music Bingo by Team Trivia every Thursday at Perdido Key Sports Bar! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",Perdido Key Sports Bar & Restaurant,2025-10-31T00:00:00+00:00,2025-10-31T02:00:00+00:00,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-10-30-2025-39346,e.2644.39346,,,,https://business.perdidochamber.com/events/ical/music-bingo-at-perdido-key-sports-bar-10-30-2025-39346.ics,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-10-30-2025-39346?calendarMonth=2025-10-01
Flora-Bama Halloween Costume Contest,"Come in your Halloween digs and get in FREE! We love a good excuse to dress up, so hop on your broom sticks and come in your most elaborate costume.  With cash prizes, tons of people come to join in the annual Halloween costume contest! Details on the event are below. 

1st Place - $600

2nd Place - $500

3rd Place - $400","Flora-Bama Lounge Package & Oyster Bar 17401 Perdido Key Dr. Perdido Key, FL. 32507",2025-10-31,2025-11-01,https://business.perdidochamber.com/events/details/flora-bama-halloween-costume-contest-38846,e.2644.38846,,,,https://business.perdidochamber.com/events/ical/flora-bama-halloween-costume-contest-38846.ics,https://business.perdidochamber.com/events/details/flora-bama-halloween-costume-contest-38846?calendarMonth=2025-10-01
Music Bingo at Lillian's Pizza,"Kick off your weekend early with Music Bingo by Team Trivia every Monday at Lillian's Pizza! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!","Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",2025-11-04T01:00:00+00:00,2025-11-04T03:00:00+00:00,https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-11-03-2025-39368,e.2644.39368,,,,https://business.perdidochamber.com/events/ical/music-bingo-at-lillian-s-pizza-11-03-2025-39368.ics,https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-11-03-2025-39368?calendarMonth=2025-11-01
Team Trivia at Perdido Key Sports Bar,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Tuesday at Perdido Key Sports Bar! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!","Perdido Key Sports Bar & Restaurant 13583 Perdido Key Drive, Pensacola 32507",2025-11-05T01:00:00+00:00,2025-11-05T03:00:00+00:00,https://business.perdidochamber.com/events/details/team-trivia-at-perdido-key-sports-bar-11-04-2025-39126,e.2644.39126,,,,https://business.perdidochamber.com/events/ical/team-trivia-at-perdido-key-sports-bar-11-04-2025-39126.ics,https://business.perdidochamber.com/events/details/team-trivia-at-perdido-key-sports-bar-11-04-2025-39126?calendarMonth=2025-11-01
Team Trivia at Lillian's Pizza,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Wednesday at Lillian's Pizza! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!","Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",2025-11-06T01:00:00+00:00,2025-11-06T03:00:00+00:00,https://business.perdidochamber.com/events/details/team-trivia-at-lillian-s-pizza-11-05-2025-39390,e.2644.39390,,,,https://business.perdidochamber.com/events/ical/team-trivia-at-lillian-s-pizza-11-05-2025-39390.ics,https://business.perdidochamber.com/events/details/team-trivia-at-lillian-s-pizza-11-05-2025-39390?calendarMonth=2025-11-01
Flora-Bama Frank Brown Songwriters' Festival,"The 41st Annual Frank Brown International Songwriters' Festival will feature more than 200 nationally acclaimed songwriters in venues along the Florida / Alabama Gulf Coast from November 6-16th, 2025. The festival is an opportunity for seasoned and aspiring songwriters and musicians from all over the world to have their songs heard, and for the public to learn the stories behind the lyrics that only the song's author can express. During this exciting 11 day festival you will listen to everyone from Grammy Award winners to upcoming new talent.","Flora-Bama Lounge Package & Oyster Bar 17401 Perdido Key Dr. Perdido Key, FL. 32507",2025-11-06,2025-11-17,https://business.perdidochamber.com/events/details/flora-bama-frank-brown-songwriters-festival-38848,e.2644.38848,,,,https://business.perdidochamber.com/events/ical/flora-bama-frank-brown-songwriters-festival-38848.ics,https://business.perdidochamber.com/events/details/flora-bama-frank-brown-songwriters-festival-38848?calendarMonth=2025-11-01
41st Annual Frank Brown Songwriters Festival,Join us for the best 11 days on the FL/AL Gulf Coast! Hall of Fame and Grammy Award Songwriters share the stories behind the songs!!,Multiple venues on the FL/AL Gulf Coast,2025-11-06,2025-11-17,https://business.perdidochamber.com/events/details/41st-annual-frank-brown-songwriters-festival-39403,e.2644.39403,,,,https://business.perdidochamber.com/events/ical/41st-annual-frank-brown-songwriters-festival-39403.ics,https://business.perdidochamber.com/events/details/41st-annual-frank-brown-songwriters-festival-39403?calendarMonth=2025-11-01
PKACC Executive Committee Meeting,"The Executive committee meets monthly to discuss the financials and any important topics of consideration for the Chamber of Commerce. 





This meeting is not open to the public. If you you would like to bring any topic of concern to the Chamber Board of Directors, it must be submitted in writing for the Executive Committee to review before the monthly Board Meetings.","The Perdido Key Area Chamber of Commerce Conference Room. 15500 Perdido Key Drive Pensacola, FL 32507",2025-11-06T14:00:00+00:00,2025-11-06T15:00:00+00:00,https://business.perdidochamber.com/events/details/pkacc-finance-committee-meeting-11-06-2025-11037,e.2644.11037,,,,https://business.perdidochamber.com/events/ical/pkacc-finance-committee-meeting-11-06-2025-11037.ics,https://business.perdidochamber.com/events/details/pkacc-finance-committee-meeting-11-06-2025-11037?calendarMonth=2025-11-01
2025 Military Appreciation Luncheon,"Join us on Thursday, November 6th, from 11:30 AM to 1:30 PM at the Grand Lagoon Yacht Club to celebrate Military Appreciation Month at our annual Military Appreciation Luncheon.



This special event is dedicated to honoring the brave men and women of our Armed Forces, both active duty and retired, who have served our country with dedication and courage. This is a time to recognize the sacrifices made by our service members and their families and to show our deep gratitude for their unwavering commitment to protecting our freedoms.



We are honored to welcome Commander Brandy T. McNabb, US Navy, Retired. as our guest speaker. Her remarkable leadership and inspiring message will leave you feeling uplifted and proud. This is one event you truly won't want to miss! Deadline to register is October 31st!
KEYNOTE SPEAKER - COMMANDER (Ret) BRANDY T. MCNABB, USN



Cmdr. (Ret) McNabb, a native of Del City, Oklahoma, graduated from Oklahoma Baptist University with a degree in Exercise Science/Kinesiology. She attended Officer Candidate School in Pensacola, Florida, and was commissioned an ensign in 1999 and later earned her wings of gold in October 2000. She is a graduate of the U.S. Naval War College, earning a Master of Arts in National Security and Strategic Studies, and while attending, she was selected for the Halsey Group, a program of operations research and war-gaming.

 

McNabb's operational tours include division officer and aircrew, Carrier Airborne Early Warning (VAW) 123, flying the E-2C Hawkeye in support of Operations Enduring Freedom and Iraqi Freedom; deputy J3, 101st Sustainment Brigade, 101st Airborne Division, Bagram Air Base, Afghanistan; catapult and arresting gear officer (shooter) aboard USS Theodore Roosevelt (CVN 71); and department head, VAW-125 deploying in support of Operations Enduring Freedom and New Dawn.

 

Her shore and staff assignments include instructor naval flight officer at the E-2/C-2 fleet replacement squadron, VAW-120; action officer, Chief of Naval Operations Strategic Action Group (N00Z); commanding officer, Naval Consolidated Brig Chesapeake, Virginia; and operations officer, Joint Forces Staff College.

 

She has been the Naval Aviation Schools Command (NASC) executive officer at Naval Air Station Pensacola, Florida.

McNabb has over 2,600 flight hours in the E-2C Hawkeye. Her personal decorations include the Defense Meritorious Service Medal, Meritorious Service Medal, Air Medal (six awards), Joint Commendation Medal, Navy and Marine Corps Commendation Medal, Joint Achievement Medal, Navy and Marine Corps Achievement Medal, and various unit/campaign awards.

 




Event Photography;  Please be advised that photos or videos may be taken at this event for use on the Chamber website, social media, and/or other promotional materials.  Your attendance at this event gives consent for the Perdido Key Area Chamber of Commerce to use your image and likeness for education, archival, and promotional purposes.



Refund policy;  As a non-profit all funds received from this event directly impact and support the initiatives of the Perdido Key Area Chamber Foundation.  Therefore, we do not issue refunds for cancellations.  We appreciate your understanding.","Grand Lagoon Yacht Club 10653 Gulf Beach Highway Pensacola, FL 32507",2025-11-06T17:30:00+00:00,2025-11-06T19:30:00+00:00,https://business.perdidochamber.com/events/details/2025-military-appreciation-luncheon-38830,e.2644.38830,,,,https://business.perdidochamber.com/events/ical/2025-military-appreciation-luncheon-38830.ics,https://business.perdidochamber.com/events/details/2025-military-appreciation-luncheon-38830?calendarMonth=2025-11-01
The 41st Annual Frank Brown International Songwriters' Festival,"The 41st annual Frank Brown International Songwriters' Festival will feature more than 200 nationally acclaimed songwriters in venues along the Florida / Alabama Gulf Coast from November 6th - 16th, 2025.  The festival is an opportunity for seasoned and aspiring songwriters and musicians from all over the world to have their songs heard, and for the public to learn the stories behind the lyrics that only the song's author can express.  During this exciting eleven day festival, performers will be hosted in over two dozen venues along the FL/AL Gulf Coast.",AL/FL Gulf Coast - in over two dozen venues.,2025-11-06T18:00:00+00:00,2025-11-17T03:00:00+00:00,https://business.perdidochamber.com/events/details/the-41st-annual-frank-brown-international-songwriters-festival-39690,e.2644.39690,,,,https://business.perdidochamber.com/events/ical/the-41st-annual-frank-brown-international-songwriters-festival-39690.ics,https://business.perdidochamber.com/events/details/the-41st-annual-frank-brown-international-songwriters-festival-39690?calendarMonth=2025-11-01
"Florida SBDC at UWF Presents ""Starting a Business""","So you've got that business idea. You may not know the first steps, or you may want some guidance on if you're taking the right steps. Let's work with the ideas that have been forming in your head and see if we can make them into a tangible, feasible small business. In this three-hour workshop, we'll take a deep dive into the following aspects of setting up a successful business:

 


	Is there a need for your product or service?
	Can you make money at it?
	Are you the right person to bring this to market?
	Is this business compatible with your personal goals?
	What rules, laws, and licensing apply to your business?
	What are funding options for your business?
	What about marketing strategies, legal structures, and taxation?
	What are your available resources?


Also, after attending this workshop you'll have access to a Florida SBDC Business Consultant to assist you at no cost as you create your business plan and move toward your goals!

 

*UWF students and employees may attend SBDC workshops at no cost. Contact us at 850-474-2528 to register with your Nautilus Card number.

 

Please note: No refund credit without 48-hour notice. Contact us at sbdc@uwf.edu or 850-474-2528 with questions.

 

Brought to you in part by Wells Fargo.","Greater Pensacola Chamber of Commerce 418 W Garden St, CO:LAB Bldg, 4th flr Pensacola, FL 32501",2025-11-06T19:00:00+00:00,2025-11-06T22:00:00+00:00,https://business.perdidochamber.com/events/details/florida-sbdc-at-uwf-presents-starting-a-business-11-06-2025-39487,e.2644.39487,,,,https://business.perdidochamber.com/events/ical/florida-sbdc-at-uwf-presents-starting-a-business-11-06-2025-39487.ics,https://business.perdidochamber.com/events/details/florida-sbdc-at-uwf-presents-starting-a-business-11-06-2025-39487?calendarMonth=2025-11-01
Buzz Runners,"All are welcome, no matter your pace! Whether you're a speedy sprinter, steady jogger, or happy walker, this is the perfect way to get outside, meet new friends, and kick off your evening right.

 

Join us for a relaxed 5K run/walk, then stick around for good vibes, cold drinks, and $1 off pints after the run!",Beach Buzz 12700 Gulf Beach Highway,2025-11-06T23:30:00+00:00,2025-11-07T00:30:00+00:00,https://business.perdidochamber.com/events/details/buzz-runners-11-06-2025-39494,e.2644.39494,,,,https://business.perdidochamber.com/events/ical/buzz-runners-11-06-2025-39494.ics,https://business.perdidochamber.com/events/details/buzz-runners-11-06-2025-39494?calendarMonth=2025-11-01
Music Bingo at Perdido Key Sports Bar,"Kick off your weekend early with Music Bingo by Team Trivia every Thursday at Perdido Key Sports Bar! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!",Perdido Key Sports Bar & Restaurant,2025-11-07T01:00:00+00:00,2025-11-07T03:00:00+00:00,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-11-06-2025-39347,e.2644.39347,,,,https://business.perdidochamber.com/events/ical/music-bingo-at-perdido-key-sports-bar-11-06-2025-39347.ics,https://business.perdidochamber.com/events/details/music-bingo-at-perdido-key-sports-bar-11-06-2025-39347?calendarMonth=2025-11-01
Star Spangled Sail Veteran's Day Boat Parade,"Set sail for a patriotic celebration on the water! Join us for the first Perdido Key Veterans Day Boat Parade   Star Spangled Sail as we honor our nation's heroes with a festive day on the waves.



Decorate your boats in red, white, and blue and cruise along the Perdido Key waterways to showcase your creativity and spirit. The parade will kick off at 1:00 PM from Sunset Grille, with decorated boats traveling along the route for spectators to enjoy from multiple viewing spots around Perdido Key. The parade will end at Flora-Bama's Ole River Grill with an after-party!



Special local guest judges will be on hand to select the Best Decorated Boat, with prizes awarded for the standout designs. Whether you're on the water or watching from shore, it's a celebration you won't want to miss!



Flotilla Viewing Locations & Route 

- Sunset Grille 

- Oyster Bar 

- Entertainer Bait & Tackle | Jaime's Local Seafood Shack 

- Bushwacker's Landing 

- Hub Stacey's at the Point & Galvez Landing 

- Innerarity Point Park 

- Perdido Key Dog Park

- Flora-Bama Yacht Club & Ole River Grill",Set Sail from Sunset Grille at 1:00PM After Party at Flora-Bama Ole River Grille at 3:00PM,2025-11-09T19:00:00+00:00,2025-11-09T21:00:00+00:00,https://business.perdidochamber.com/events/details/star-spangled-sail-veteran-s-day-boat-parade-39406,e.2644.39406,,,,https://business.perdidochamber.com/events/ical/star-spangled-sail-veteran-s-day-boat-parade-39406.ics,https://business.perdidochamber.com/events/details/star-spangled-sail-veteran-s-day-boat-parade-39406?calendarMonth=2025-11-01
Music Bingo at Lillian's Pizza,"Kick off your weekend early with Music Bingo by Team Trivia every Monday at Lillian's Pizza! We'll be spinning hits from the 60s to the 2000s covering all your favorite genres. It's FREE to play, and we've got prizes for every winner! Come early, grab some dinner or drinks, and enjoy a fun night of music and good vibes. We start at 7 PM see you there!","Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",2025-11-11T01:00:00+00:00,2025-11-11T03:00:00+00:00,https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-11-10-2025-39369,e.2644.39369,,,,https://business.perdidochamber.com/events/ical/music-bingo-at-lillian-s-pizza-11-10-2025-39369.ics,https://business.perdidochamber.com/events/details/music-bingo-at-lillian-s-pizza-11-10-2025-39369?calendarMonth=2025-11-01
Tee Up for the Troops,"Join us on Tuesday, Veteran's Day, November 11, 2025 for the 2nd Annual CCMGA Charity Golf Tournament benefiting Warrior Legacy Ranch, a local charity, providing veterans a place to reconnect with their unit members in a supportive environment, fostering camaraderie to prevent veteran suicide and to strengthen bonds between veterans and their communities.","Craft Farms Golf Resort 3840 Cotton Creek Circle Gulf Shores, AL 36542",2025-11-11T15:00:00+00:00,2025-11-11T21:00:00+00:00,https://business.perdidochamber.com/events/details/tee-up-for-the-troops-39048,e.2644.39048,,,,https://business.perdidochamber.com/events/ical/tee-up-for-the-troops-39048.ics,https://business.perdidochamber.com/events/details/tee-up-for-the-troops-39048?calendarMonth=2025-11-01
Team Trivia at Perdido Key Sports Bar,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Tuesday at Perdido Key Sports Bar! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!","Perdido Key Sports Bar & Restaurant 13583 Perdido Key Drive, Pensacola 32507",2025-11-12T01:00:00+00:00,2025-11-12T03:00:00+00:00,https://business.perdidochamber.com/events/details/team-trivia-at-perdido-key-sports-bar-11-11-2025-39127,e.2644.39127,,,,https://business.perdidochamber.com/events/ical/team-trivia-at-perdido-key-sports-bar-11-11-2025-39127.ics,https://business.perdidochamber.com/events/details/team-trivia-at-perdido-key-sports-bar-11-11-2025-39127?calendarMonth=2025-11-01
25/26 Leadership Perdido Key - Class 2 Enviroment,"Leaders are not born; they are developed. We must ensure the success of our community by cultivating talented individuals who will emerge and lead us into the future. There is no better training ground for our future leaders than Leadership Perdido Key (LPK). The keys to the future of Northwest Florida are knowledgeable and skilled leaders who have an awareness and understanding of all facets of our community, including local government, business, tourism/hospitality, environment, military, and more.



Leadership Perdido Key is a comprehensive leadership development program designed to empower individuals with the skills, knowledge, and networking needed to become effective leaders in their communities. 

Participants in Leadership Perdido Key will come from diverse backgrounds and industries, reflecting the community's rich tapestry of talent and expertise. Through a series of workshops, seminars, and experiential learning activities, participants have the opportunity to deepen their understanding of Perdido Key area and hone their leadership capabilities.

The program will feature guest speakers who are prominent leaders in various fields, providing valuable insights.  Additionally, participants may engage in hands-on projects and community initiatives aimed at making a positive impact in Perdido Key and surrounding areas.

Overall, Leadership Perdido Key aims to cultivate a new generation of leaders who are equipped to address the challenges and opportunities facing their communities, fostering a culture of collaboration, innovation, and service.



Click here to download information & application packet

Application deadline is August 1, 2025



Sponsorship information

 
The Perdido Key Area Chamber of Commerce extends its congratulations to the following individuals selected for the 2025-26 Leadership Perdido Key class:


	Alicia Popper, Pensacola Habitat for Humanity
	Amanda Long, Pointe South
	Cheyenne Sherbundy, Alexander Hines Construction, LLC
	Cinnamon Swift, Pirates of Lost Treasure & Secret Santa
	Clay Hines, Alexander Hines Construction, LLC
	Clayton Wissmann, CoastEase
	Juli Meyer, Flora-Bama
	Kaila Parker, Reliance Mortgage
	Karla Boyd, Holiday Harbor Marina
	Katy Novak, Perdido Realty Vacations
	Kendall Loper
	Lauren Brown, Perdido Key Area Chamber of Commerce
	Ronald Rivera, Escambia County Sheriff's Office
	Sadie O'Gara, Lost Key Group- Levin Rinke Realty
	Steve Stroberger, Escambia County D1 County Commissioner
	Tony Tampary, Escambia County Sheriff's Office","Session Schedule Regular sessions are scheduled from 9:00 a.m. to 4:00 p.m. They will be held in different locations based on the class session topic. 2025 Opening Reception - August 21 Local Government - September 10 Tourism - October 8 Environment - November 12 Military - December 10 2026 Education & Healthcare January 14 Graduation/Annual Dinner January 20 Class project - TBD While we try to keep sessions consistent, sessions are subject to change depending on unforeseen planning conflicts.",2025-11-12T15:00:00+00:00,2025-11-12T22:00:00+00:00,https://business.perdidochamber.com/events/details/25-26-leadership-perdido-key-class-2-enviroment-39002,e.2644.39002,,,,https://business.perdidochamber.com/events/ical/25-26-leadership-perdido-key-class-2-enviroment-39002.ics,https://business.perdidochamber.com/events/details/25-26-leadership-perdido-key-class-2-enviroment-39002?calendarMonth=2025-11-01
"Florida SBDC at UWF Presents ""How to Unlock the Power of AI in Google Ads""","Google Ads is now infused with powerful AI that boost your business' marketing. Find out how to use these new tools to unlock greater Google Ads success. Plus see how to make sure these fast-changing features are not working against you.

 

Please note, this is a virtual event. We'll see you online!","Please note, this is a virtual event. We'll see you online!",2025-11-12T19:30:00+00:00,2025-11-12T20:30:00+00:00,https://business.perdidochamber.com/events/details/florida-sbdc-at-uwf-presents-how-to-unlock-the-power-of-ai-in-google-ads-39489,e.2644.39489,,,,https://business.perdidochamber.com/events/ical/florida-sbdc-at-uwf-presents-how-to-unlock-the-power-of-ai-in-google-ads-39489.ics,https://business.perdidochamber.com/events/details/florida-sbdc-at-uwf-presents-how-to-unlock-the-power-of-ai-in-google-ads-39489?calendarMonth=2025-11-01
Team Trivia at Lillian's Pizza,"Think you have what it takes to be crowned the trivia master? Join us for Team Trivia every Wednesday at Lillian's Pizza! It's FREE to play, and there are great prizes for the top 3 winning teams. Come early, grab dinner or drinks, and enjoy a fun evening with friends. We start at 7 PM see you there!","Lillian's Pizza 14514 Perdido Key Drive, Pensacola 32507 850-492-0131",2025-11-13T01:00:00+00:00,2025-11-13T03:00:00+00:00,https://business.perdidochamber.com/events/details/team-trivia-at-lillian-s-pizza-11-12-2025-39391,e.2644.39391,,,,https://business.perdidochamber.com/events/ical/team-trivia-at-lillian-s-pizza-11-12-2025-39391.ics,https://business.perdidochamber.com/events/details/team-trivia-at-lillian-s-pizza-11-12-2025-39391?calendarMonth=2025-11-01
Perdido Chamber: Board of Directors Monthly Meeting,"This meeting is not open to the public. If you would like to bring any topic of concern to the Chamber Board of Directors, it must be submitted in writing before the monthly Board Meetings. 



Board members are recognized as community leaders and should take an active leadership role in the chamber, serving on one of the committees.  The Nomination Period for the Perdido Chamber Board of Directors begins in August of Each year. If you would like to nominate someone or yourself for the upcoming Board term, please Tammy at the Chamber.","The Perdido Key Area Chamber of Commerce Conference Room 15500 Perdido Key Drive Pensacola, FL 32507",2025-11-13T14:00:00+00:00,2025-11-13T15:00:00+00:00,https://business.perdidochamber.com/events/details/pkacc-board-meeting-11-13-2025-15429,e.2644.15429,,,,https://business.perdidochamber.com/events/ical/pkacc-board-meeting-11-13-2025-15429.ics,https://business.perdidochamber.com/events/details/pkacc-board-meeting-11-13-2025-15429?calendarMonth=2025-11-01
"2025 Brown Bag Lunch Series, presents Escambia County District 1 Commissioner, Steve Stroberger","Brown Bag Lunch Series

with

Escambia County District 1 Commissioner

Steve Stroberger





Join us for an engaging Brown Bag Lunch with Escambia County District 1 Commissioner Steve Stroberger. Commissioner Stroberger will share insights into current county initiatives, priorities for District 1, and opportunities for community involvement. This informal lunch-and-learn session is a chance to hear directly from your local representative about issues that impact residents and businesses in Escambia County, from infrastructure and economic development to community services and future planning.

Bring your questions, ideas, and lunch, and be part of a meaningful conversation about the future of our county.",15500 Perdido Key Dr. Community room,2025-11-13T17:30:00+00:00,2025-11-13T18:30:00+00:00,https://business.perdidochamber.com/events/details/2025-brown-bag-lunch-series-presents-escambia-county-district-1-commissioner-steve-stroberger-39481,e.2644.39481,,,,https://business.perdidochamber.com/events/ical/2025-brown-bag-lunch-series-presents-escambia-county-district-1-commissioner-steve-stroberger-39481.ics,https://business.perdidochamber.com/events/details/2025-brown-bag-lunch-series-presents-escambia-county-district-1-commissioner-steve-stroberger-39481?calendarMonth=2025-11-01
